source,title,total_price_yuan,unit_price_yuan_per_m2,area_m2,rooms,location,city,district,block,page,price_per_m2,dataset,rent_month_yuan,rent_per_m2
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,18,,rent,45000.0,226.13065326633165
zu,光大花园4室2厅精装修,,,177.0,,海淀,北京,海淀,万柳,18,,rent,22000.0,124.29378531073446
zu,万柳书院4室2厅精装修,,,323.0,,万柳,北京,海淀,万柳,18,,rent,145000.0,448.91640866873064
zu,"临河社区,豪华装修两居室,家具家电齐全,业主诚意出租",,,99.0,,海淀,北京,海淀,万柳,18,,rent,17500.0,176.76767676767676
zu,南北通透万泉庄1室1厅精装修,,,45.0,,海淀,北京,海淀,万柳,18,,rent,6700.0,148.88888888888889
zu,涧桥泊屋3室2厅豪华装修,,,127.0,,海淀,北京,海淀,万柳,18,,rent,26000.0,204.7244094488189
zu,4室2厅碧水云天1期,,,178.0,,海淀,北京,海淀,万柳,18,,rent,28500.0,160.1123595505618
zu,4室2厅万泉新新家园,,,200.0,,海淀,北京,海淀,万柳,18,,rent,34000.0,170.0
zu,5室3厅精装修 可谈!,,,410.0,,海淀,北京,海淀,万柳,18,,rent,90000.0,219.5121951219512
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,18,,rent,60000.0,151.8987341772152
zu,光大花园3室1厅精装修 随时看房 价格可议,,,112.0,,海淀,北京,海淀,万柳,19,,rent,14000.0,125.0
zu,2室2厅碧水云天1期,,,98.0,,海淀,北京,海淀,万柳,19,,rent,15000.0,153.0612244897959
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,19,,rent,45000.0,226.13065326633165
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,19,,rent,23000.0,169.11764705882354
zu,4室2厅锋尚国际公寓,,,156.0,,海淀,北京,海淀,万柳,19,,rent,28000.0,179.48717948717947
zu,1室1厅锋尚国际公寓,,,75.0,,海淀,北京,海淀,万柳,19,,rent,8500.0,113.33333333333333
zu,2室2厅阳春光华枫树园,,,107.0,,海淀,北京,海淀,万柳,19,,rent,15900.0,148.5981308411215
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,19,,rent,18500.0,125.85034013605443
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,19,,rent,6500.0,125.0
zu,新起点嘉园2室1厅精装修,,,124.0,,海淀,北京,海淀,万柳,19,,rent,15000.0,120.96774193548387
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,19,,rent,18500.0,125.85034013605443
zu,3室2厅阳春光华枫树园,,,145.0,,海淀,北京,海淀,万柳,19,,rent,21000.0,144.82758620689654
zu,涧桥泊屋6室2厅豪华装修,,,389.0,,海淀,北京,海淀,万柳,19,,rent,85000.0,218.5089974293059
zu,万柳书院 3室2厅 精装修,,,268.0,,万柳,北京,海淀,万柳,19,,rent,110000.0,410.44776119402985
zu,2室1厅锋尚国际公寓,,,67.0,,海淀,北京,海淀,万柳,19,,rent,11500.0,171.6417910447761
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,19,,rent,90000.0,236.8421052631579
zu,3室2厅碧水云天2期,,,125.0,,海淀,北京,海淀,万柳,19,,rent,20000.0,160.0
zu,涧桥泊屋6室2厅豪华装修 随时看房 价格可议,,,389.0,,海淀,北京,海淀,万柳,19,,rent,85000.0,218.5089974293059
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,19,,rent,17500.0,176.76767676767676
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,19,,rent,24000.0,176.47058823529412
zu,2室1厅阳春光华枫树园,,,105.0,,海淀,北京,海淀,万柳,19,,rent,13000.0,123.80952380952381
zu,"业主急租,全屋精装修,视野采光好,家具齐全,可随时入",,,323.0,,海淀,北京,海淀,万柳,19,,rent,145000.0,448.91640866873064
zu,2室1厅阳春光华枫树园,,,105.0,,海淀,北京,海淀,万柳,19,,rent,11000.0,104.76190476190476
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,19,,rent,90000.0,236.8421052631579
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,19,,rent,45000.0,226.13065326633165
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,19,,rent,24000.0,176.47058823529412
zu,3室2厅碧水云天2期,,,171.0,,海淀,北京,海淀,万柳,19,,rent,25000.0,146.19883040935673
zu,1室1厅碧水云天2期,,,61.0,,海淀,北京,海淀,万柳,19,,rent,9800.0,160.65573770491804
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,19,,rent,9000.0,132.35294117647058
zu,5室3厅万城华府海园,,,378.0,,海淀,北京,海淀,万柳,19,,rent,100000.0,264.55026455026456
zu,阳春光华 2室1厅1卫 全南户型 格局方正,,,105.0,,海淀,北京,海淀,万柳,19,,rent,15000.0,142.85714285714286
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,19,,rent,35000.0,141.1290322580645
zu,蜂鸟社区 1室1卫1厅 42.92平精装修 6000,,,42.0,,海淀,北京,海淀,万柳,19,,rent,6000.0,142.85714285714286
zu,碧水云天 3室2卫2厅 136平精装修 24000元,,,136.0,,海淀,北京,海淀,万柳,19,,rent,19000.0,139.7058823529412
zu,正南蜂鸟社区1室1厅精装修,,,50.0,,海淀,北京,海淀,万柳,19,,rent,6500.0,130.0
zu,精装修 视野开阔 随时看房 采光好 南北通透,,,410.0,,海淀,北京,海淀,万柳,19,,rent,90000.0,219.5121951219512
zu,万柳 碧水云天一期 三卧朝南 家具齐全 有车位 可长,,,147.0,,万柳,北京,海淀,万柳,19,,rent,18500.0,125.85034013605443
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,19,,rent,9000.0,132.35294117647058
zu,1室1厅锋尚国际公寓,,,67.0,,海淀,北京,海淀,万柳,19,,rent,10500.0,156.71641791044777
zu,4室2厅万泉新新家园,,,246.0,,海淀,北京,海淀,万柳,19,,rent,36000.0,146.34146341463415
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,19,,rent,6500.0,125.0
zu,涧桥泊屋3室2厅豪华装修,,,127.0,,海淀,北京,海淀,万柳,19,,rent,26000.0,204.7244094488189
zu,4室2厅光大水墨风景,,,216.0,,海淀,北京,海淀,万柳,19,,rent,38000.0,175.92592592592592
zu,光大花园3室1厅精装修,,,112.0,,海淀,北京,海淀,万柳,19,,rent,14000.0,125.0
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,19,,rent,35000.0,141.1290322580645
zu,光大水墨风景 4室2卫2厅 216.16平精装修 3,,,216.0,,海淀,北京,海淀,万柳,19,,rent,38000.0,175.92592592592592
zu,蜂鸟社区1室精装修企业推荐房源,,,50.0,,海淀,北京,海淀,万柳,19,,rent,6000.0,120.0
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,19,,rent,45000.0,226.13065326633165
zu,蜂鸟社区 1室1卫1厅 47平精装修 6000元/月,,,47.0,,海淀,北京,海淀,万柳,19,,rent,6000.0,127.65957446808511
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,19,,rent,45000.0,226.13065326633165
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,19,,rent,24000.0,176.47058823529412
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,19,,rent,35000.0,141.1290322580645
zu,万柳书院4室2厅精装修,,,323.0,,万柳,北京,海淀,万柳,19,,rent,145000.0,448.91640866873064
zu,万柳书院4室2厅精装修,,,323.0,,万柳,北京,海淀,万柳,19,,rent,145000.0,448.91640866873064
zu,新起点嘉园2室1厅精装修,,,124.0,,海淀,北京,海淀,万柳,19,,rent,15000.0,120.96774193548387
zu,4室2厅万泉新新家园,,,246.0,,海淀,北京,海淀,万柳,19,,rent,36000.0,146.34146341463415
zu,4室2厅万泉新新家园,,,200.0,,海淀,北京,海淀,万柳,19,,rent,34000.0,170.0
zu,新起点嘉园 3室2卫1厅 181.96平精装修 20,,,181.0,,海淀,北京,海淀,万柳,19,,rent,19000.0,104.97237569060773
zu,2室2厅阳春光华枫树园,,,107.0,,海淀,北京,海淀,万柳,19,,rent,15900.0,148.5981308411215
zu,蜂鸟社区2室1厅精装修,,,81.0,,海淀,北京,海淀,万柳,19,,rent,10600.0,130.8641975308642
zu,光大花园3室1厅精装修 随时看房 价格可议,,,112.0,,海淀,北京,海淀,万柳,19,,rent,14000.0,125.0
zu,2室2厅碧水云天1期,,,98.0,,海淀,北京,海淀,万柳,19,,rent,15000.0,153.0612244897959
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,19,,rent,45000.0,226.13065326633165
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,19,,rent,23000.0,169.11764705882354
zu,4室2厅锋尚国际公寓,,,156.0,,海淀,北京,海淀,万柳,19,,rent,28000.0,179.48717948717947
zu,1室1厅锋尚国际公寓,,,75.0,,海淀,北京,海淀,万柳,19,,rent,8500.0,113.33333333333333
zu,2室2厅阳春光华枫树园,,,107.0,,海淀,北京,海淀,万柳,19,,rent,15900.0,148.5981308411215
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,19,,rent,18500.0,125.85034013605443
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,19,,rent,6500.0,125.0
zu,新起点嘉园2室1厅精装修,,,124.0,,海淀,北京,海淀,万柳,19,,rent,15000.0,120.96774193548387
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,19,,rent,18500.0,125.85034013605443
zu,3室2厅阳春光华枫树园,,,145.0,,海淀,北京,海淀,万柳,19,,rent,21000.0,144.82758620689654
zu,涧桥泊屋6室2厅豪华装修,,,389.0,,海淀,北京,海淀,万柳,19,,rent,85000.0,218.5089974293059
zu,万柳书院 3室2厅 精装修,,,268.0,,万柳,北京,海淀,万柳,19,,rent,110000.0,410.44776119402985
zu,2室1厅锋尚国际公寓,,,67.0,,海淀,北京,海淀,万柳,19,,rent,11500.0,171.6417910447761
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,19,,rent,90000.0,236.8421052631579
zu,3室2厅碧水云天2期,,,125.0,,海淀,北京,海淀,万柳,19,,rent,20000.0,160.0
zu,涧桥泊屋6室2厅豪华装修 随时看房 价格可议,,,389.0,,海淀,北京,海淀,万柳,19,,rent,85000.0,218.5089974293059
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,19,,rent,17500.0,176.76767676767676
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,19,,rent,24000.0,176.47058823529412
zu,2室1厅阳春光华枫树园,,,105.0,,海淀,北京,海淀,万柳,19,,rent,13000.0,123.80952380952381
zu,"业主急租,全屋精装修,视野采光好,家具齐全,可随时入",,,323.0,,海淀,北京,海淀,万柳,19,,rent,145000.0,448.91640866873064
zu,2室1厅阳春光华枫树园,,,105.0,,海淀,北京,海淀,万柳,19,,rent,11000.0,104.76190476190476
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,19,,rent,90000.0,236.8421052631579
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,19,,rent,45000.0,226.13065326633165
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,19,,rent,24000.0,176.47058823529412
zu,3室2厅碧水云天2期,,,171.0,,海淀,北京,海淀,万柳,19,,rent,25000.0,146.19883040935673
zu,1室1厅碧水云天2期,,,61.0,,海淀,北京,海淀,万柳,19,,rent,9800.0,160.65573770491804
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,19,,rent,9000.0,132.35294117647058
zu,5室3厅万城华府海园,,,378.0,,海淀,北京,海淀,万柳,19,,rent,100000.0,264.55026455026456
zu,阳春光华 2室1厅1卫 全南户型 格局方正,,,105.0,,海淀,北京,海淀,万柳,19,,rent,15000.0,142.85714285714286
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,19,,rent,35000.0,141.1290322580645
zu,蜂鸟社区 1室1卫1厅 42.92平精装修 6000,,,42.0,,海淀,北京,海淀,万柳,19,,rent,6000.0,142.85714285714286
zu,碧水云天 3室2卫2厅 136平精装修 24000元,,,136.0,,海淀,北京,海淀,万柳,19,,rent,19000.0,139.7058823529412
zu,正南蜂鸟社区1室1厅精装修,,,50.0,,海淀,北京,海淀,万柳,19,,rent,6500.0,130.0
zu,精装修 视野开阔 随时看房 采光好 南北通透,,,410.0,,海淀,北京,海淀,万柳,19,,rent,90000.0,219.5121951219512
zu,万柳 碧水云天一期 三卧朝南 家具齐全 有车位 可长,,,147.0,,万柳,北京,海淀,万柳,19,,rent,18500.0,125.85034013605443
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,19,,rent,9000.0,132.35294117647058
zu,1室1厅锋尚国际公寓,,,67.0,,海淀,北京,海淀,万柳,19,,rent,10500.0,156.71641791044777
zu,4室2厅万泉新新家园,,,246.0,,海淀,北京,海淀,万柳,19,,rent,36000.0,146.34146341463415
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,19,,rent,6500.0,125.0
zu,涧桥泊屋3室2厅豪华装修,,,127.0,,海淀,北京,海淀,万柳,19,,rent,26000.0,204.7244094488189
zu,4室2厅光大水墨风景,,,216.0,,海淀,北京,海淀,万柳,19,,rent,38000.0,175.92592592592592
zu,光大花园3室1厅精装修,,,112.0,,海淀,北京,海淀,万柳,19,,rent,14000.0,125.0
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,19,,rent,35000.0,141.1290322580645
zu,光大水墨风景 4室2卫2厅 216.16平精装修 3,,,216.0,,海淀,北京,海淀,万柳,19,,rent,38000.0,175.92592592592592
zu,蜂鸟社区1室精装修企业推荐房源,,,50.0,,海淀,北京,海淀,万柳,19,,rent,6000.0,120.0
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,19,,rent,45000.0,226.13065326633165
zu,蜂鸟社区 1室1卫1厅 47平精装修 6000元/月,,,47.0,,海淀,北京,海淀,万柳,19,,rent,6000.0,127.65957446808511
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,19,,rent,45000.0,226.13065326633165
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,19,,rent,24000.0,176.47058823529412
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,19,,rent,35000.0,141.1290322580645
zu,万柳书院4室2厅精装修,,,323.0,,万柳,北京,海淀,万柳,19,,rent,145000.0,448.91640866873064
zu,万柳书院4室2厅精装修,,,323.0,,万柳,北京,海淀,万柳,19,,rent,145000.0,448.91640866873064
zu,新起点嘉园2室1厅精装修,,,124.0,,海淀,北京,海淀,万柳,19,,rent,15000.0,120.96774193548387
zu,4室2厅万泉新新家园,,,246.0,,海淀,北京,海淀,万柳,19,,rent,36000.0,146.34146341463415
zu,4室2厅万泉新新家园,,,200.0,,海淀,北京,海淀,万柳,19,,rent,34000.0,170.0
zu,新起点嘉园 3室2卫1厅 181.96平精装修 20,,,181.0,,海淀,北京,海淀,万柳,19,,rent,19000.0,104.97237569060773
zu,2室2厅阳春光华枫树园,,,107.0,,海淀,北京,海淀,万柳,19,,rent,15900.0,148.5981308411215
zu,蜂鸟社区2室1厅精装修,,,81.0,,海淀,北京,海淀,万柳,19,,rent,10600.0,130.8641975308642
zu,正南 2室2厅 万城华府龙园,,,150.0,,海淀,北京,海淀,万柳,20,,rent,25800.0,172.0
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,20,,rent,60000.0,151.8987341772152
zu,4室2厅光大水墨风景,,,216.0,,海淀,北京,海淀,万柳,20,,rent,38000.0,175.92592592592592
zu,涧桥泊屋3室2厅豪华装修,,,127.0,,海淀,北京,海淀,万柳,20,,rent,26000.0,204.7244094488189
zu,2室1厅锋尚国际公寓,,,67.0,,海淀,北京,海淀,万柳,20,,rent,11500.0,171.6417910447761
zu,4室2厅万泉新新家园,,,200.0,,海淀,北京,海淀,万柳,20,,rent,34000.0,170.0
zu,4室2厅万泉新新家园,,,269.0,,海淀,北京,海淀,万柳,20,,rent,38000.0,141.26394052044608
zu,3室1厅碧水云天2期,,,156.0,,海淀,北京,海淀,万柳,20,,rent,23000.0,147.43589743589743
zu,4室2厅万泉新新家园,,,246.0,,海淀,北京,海淀,万柳,20,,rent,36000.0,146.34146341463415
zu,3室1厅万泉新新家园,,,159.0,,海淀,北京,海淀,万柳,20,,rent,30000.0,188.67924528301887
zu,4室2厅碧水云天1期,,,178.0,,海淀,北京,海淀,万柳,20,,rent,28500.0,160.1123595505618
zu,康桥水郡5室3厅精装修,,,410.0,,海淀,北京,海淀,万柳,20,,rent,90000.0,219.5121951219512
zu,1室1厅碧水云天2期,,,81.0,,海淀,北京,海淀,万柳,20,,rent,9900.0,122.22222222222223
zu,2室1厅碧水云天1期,,,99.0,,海淀,北京,海淀,万柳,20,,rent,16000.0,161.6161616161616
zu,蜂鸟社区1室1厅精装修,,,42.0,,海淀,北京,海淀,万柳,20,,rent,6000.0,142.85714285714286
zu,南北通透万柳书院3室2厅豪华装修,,,213.0,,万柳,北京,海淀,万柳,20,,rent,80000.0,375.5868544600939
zu,5室3厅万城华府海园,,,378.0,,海淀,北京,海淀,万柳,20,,rent,100000.0,264.55026455026456
zu,万柳别墅+好房出租+装修保养好+5室3厅万城华府海园,,,380.0,,万柳,北京,海淀,万柳,20,,rent,90000.0,236.8421052631579
zu,3室2厅碧水云天2期,,,125.0,,海淀,北京,海淀,万柳,20,,rent,20000.0,160.0
zu,南北通透万柳书院3室2厅豪华装修,,,213.0,,万柳,北京,海淀,万柳,20,,rent,80000.0,375.5868544600939
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,20,,rent,45000.0,226.13065326633165
zu,蜂鸟社区2室1厅精装修,,,81.0,,海淀,北京,海淀,万柳,20,,rent,10600.0,130.8641975308642
zu,3室2厅光大水墨风景,,,164.0,,海淀,北京,海淀,万柳,20,,rent,31000.0,189.02439024390245
zu,1室1厅碧水云天2期,,,61.0,,海淀,北京,海淀,万柳,20,,rent,9800.0,160.65573770491804
zu,正南蜂鸟社区1室1厅精装修,,,50.0,,海淀,北京,海淀,万柳,20,,rent,6500.0,130.0
zu,康桥水郡5室3厅精装修,,,410.0,,海淀,北京,海淀,万柳,20,,rent,90000.0,219.5121951219512
zu,4室2厅碧水云天1期,,,178.0,,海淀,北京,海淀,万柳,20,,rent,28500.0,160.1123595505618
zu,光大花园4室2厅精装修,,,177.0,,海淀,北京,海淀,万柳,20,,rent,22000.0,124.29378531073446
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,20,,rent,28000.0,144.3298969072165
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,20,,rent,60000.0,151.8987341772152
zu,4室2厅光大水墨风景,,,216.0,,海淀,北京,海淀,万柳,20,,rent,38000.0,175.92592592592592
zu,涧桥泊屋6室2厅豪华装修,,,389.0,,海淀,北京,海淀,万柳,20,,rent,85000.0,218.5089974293059
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,20,,rent,18500.0,125.85034013605443
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,20,,rent,23000.0,169.11764705882354
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,20,,rent,60000.0,151.8987341772152
zu,4室2厅光大水墨风景 随时看房 价格可议,,,216.0,,海淀,北京,海淀,万柳,20,,rent,38000.0,175.92592592592592
zu,3室2厅碧水云天2期,,,171.0,,海淀,北京,海淀,万柳,20,,rent,25000.0,146.19883040935673
zu,光大花园3室1厅精装修,,,112.0,,海淀,北京,海淀,万柳,20,,rent,14000.0,125.0
zu,涧桥泊屋6室2厅豪华装修,,,389.0,,海淀,北京,海淀,万柳,20,,rent,85000.0,218.5089974293059
zu,4室2厅万泉新新家园,,,200.0,,海淀,北京,海淀,万柳,20,,rent,34000.0,170.0
zu,"万柳精装修三居室,中高楼层,采光好,看房随时,价格可",,,145.0,,万柳,北京,海淀,万柳,20,,rent,21000.0,144.82758620689654
zu,3室2厅碧水云天1期,,,136.0,,海淀,北京,海淀,万柳,20,,rent,19000.0,139.7058823529412
zu,正南蜂鸟社区1室1厅精装修,,,50.0,,海淀,北京,海淀,万柳,20,,rent,6000.0,120.0
zu,蜂鸟家园 1室0厅1卫 经典实用 品质小区,,,45.0,,海淀,北京,海淀,万柳,20,,rent,5000.0,111.11111111111111
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,20,,rent,60000.0,151.8987341772152
zu,4室2厅光大水墨风景,,,216.0,,海淀,北京,海淀,万柳,20,,rent,38000.0,175.92592592592592
zu,涧桥泊屋6室2厅豪华装修,,,389.0,,海淀,北京,海淀,万柳,20,,rent,85000.0,218.5089974293059
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,20,,rent,24000.0,176.47058823529412
zu,碧水云天 3室2卫1厅 123.77平精装修 200,,,123.0,,海淀,北京,海淀,万柳,20,,rent,20000.0,162.60162601626016
zu,"万柳豪华装修复试五居室,视野采光好,家具齐全,可随时",,,410.0,,万柳,北京,海淀,万柳,20,,rent,90000.0,219.5121951219512
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,20,,rent,28000.0,144.3298969072165
zu,3室2厅碧水云天1期,,,136.0,,海淀,北京,海淀,万柳,20,,rent,19000.0,139.7058823529412
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,20,,rent,5600.0,107.6923076923077
zu,3室2厅碧水云天1期,,,136.0,,海淀,北京,海淀,万柳,20,,rent,19000.0,139.7058823529412
zu,2室2厅碧水云天1期,,,98.0,,海淀,北京,海淀,万柳,20,,rent,15000.0,153.0612244897959
